source_path	file name	resolution	dwi count(b0/dwi)	max b-value	DWI contrast	neighboring DWI correlation	neighboring DWI correlation(masked)
data-nih/abcd/abcd-site12	sub-NDARINVYD98TZ0C_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.397499	0.946173	0.825486
data-nih/abcd/abcd-site12	sub-NDARINVYEFA2634_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.336830	0.958868	0.878477
data-nih/abcd/abcd-site12	sub-NDARINVYEMDCKWK_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.500146	0.959050	0.849606
data-nih/abcd/abcd-site12	sub-NDARINVYEMDCKWK_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.307857	0.966546	0.894803
data-nih/abcd/abcd-site12	sub-NDARINVYMM66RPJ_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.445754	0.953919	0.834819
data-nih/abcd/abcd-site12	sub-NDARINVYMM66RPJ_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.446576	0.938528	0.807732
data-nih/abcd/abcd-site12	sub-NDARINVYN247XZX_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.442279	0.947145	0.828241
data-nih/abcd/abcd-site12	sub-NDARINVYNCHCTAD_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.531318	0.959990	0.864503
data-nih/abcd/abcd-site12	sub-NDARINVYNCHCTAD_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.527208	0.962304	0.871423
data-nih/abcd/abcd-site12	sub-NDARINVYNCHCTAD_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.295467	0.964101	0.895401
data-nih/abcd/abcd-site12	sub-NDARINVYNRJ8UU6_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.326270	0.962198	0.880635
data-nih/abcd/abcd-site12	sub-NDARINVYRX2FJ7L_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.328913	0.958095	0.871463
data-nih/abcd/abcd-site12	sub-NDARINVYRYJZLMX_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.610889	0.955074	0.829710
data-nih/abcd/abcd-site12	sub-NDARINVYRYJZLMX_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.487070	0.932567	0.774662
data-nih/abcd/abcd-site12	sub-NDARINVYRYJZLMX_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.378524	0.959944	0.869633
data-nih/abcd/abcd-site12	sub-NDARINVYUZG9ZNP_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.308846	0.958855	0.879110
data-nih/abcd/abcd-site12	sub-NDARINVYV153L9N_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.408682	0.943494	0.825752
data-nih/abcd/abcd-site12	sub-NDARINVYVCJPTME_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.484521	0.957733	0.855019
data-nih/abcd/abcd-site12	sub-NDARINVYVCJPTME_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.405350	0.962528	0.875296
data-nih/abcd/abcd-site12	sub-NDARINVYVRMB9TW_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.710978	0.957089	0.814275
data-nih/abcd/abcd-site12	sub-NDARINVYVRMB9TW_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.324413	0.960314	0.867099
data-nih/abcd/abcd-site12	sub-NDARINVYVVMMD41_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.385085	0.959849	0.868608
data-nih/abcd/abcd-site12	sub-NDARINVZ18FPVFJ_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.424833	0.953843	0.849645
data-nih/abcd/abcd-site12	sub-NDARINVZ18FPVFJ_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.413793	0.951348	0.837522
data-nih/abcd/abcd-site12	sub-NDARINVZ1VBM6Y7_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.642613	0.957783	0.824048
data-nih/abcd/abcd-site12	sub-NDARINVZ70RKK51_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.268473	0.959404	0.889221
data-nih/abcd/abcd-site12	sub-NDARINVZD57Y0V7_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.494516	0.947967	0.829145
data-nih/abcd/abcd-site12	sub-NDARINVZD57Y0V7_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.409183	0.951868	0.851318
data-nih/abcd/abcd-site12	sub-NDARINVZDA1D94K_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.345392	0.967085	0.890486
data-nih/abcd/abcd-site12	sub-NDARINVZDA1D94K_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.268017	0.968277	0.907090
data-nih/abcd/abcd-site12	sub-NDARINVZG6DB5BV_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.672526	0.957302	0.834624
data-nih/abcd/abcd-site12	sub-NDARINVZG6DB5BV_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.351655	0.958124	0.866252
data-nih/abcd/abcd-site12	sub-NDARINVZJDPXX7G_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.314952	0.949710	0.845024
data-nih/abcd/abcd-site12	sub-NDARINVZKBLKU16_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.650421	0.949566	0.806324
data-nih/abcd/abcd-site12	sub-NDARINVZKBLKU16_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.580202	0.936987	0.740816
data-nih/abcd/abcd-site12	sub-NDARINVZLHFUAF0_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.341887	0.964018	0.883964
data-nih/abcd/abcd-site12	sub-NDARINVZMVGC1BU_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.774013	0.957735	0.821862
data-nih/abcd/abcd-site12	sub-NDARINVZMVGC1BU_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.462748	0.963469	0.869328
data-nih/abcd/abcd-site12	sub-NDARINVZPEKP3FW_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.382300	0.951346	0.841273
data-nih/abcd/abcd-site12	sub-NDARINVZPRTF377_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.473674	0.959278	0.854773
data-nih/abcd/abcd-site12	sub-NDARINVZPRTF377_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.441820	0.959197	0.856894
data-nih/abcd/abcd-site12	sub-NDARINVZTFAZ4PF_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.674585	0.957976	0.845975
data-nih/abcd/abcd-site12	sub-NDARINVZTFAZ4PF_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.444755	0.961249	0.874129
data-nih/abcd/abcd-site12	sub-NDARINVZUXFF006_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.430910	0.959201	0.860122
data-nih/abcd/abcd-site12	sub-NDARINVZUXFF006_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.356132	0.929404	0.757092
data-nih/abcd/abcd-site12	sub-NDARINVZUXFF006_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.328236	0.960202	0.878598
data-nih/abcd/abcd-site12	sub-NDARINVZW8G4W5A_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.472023	0.961881	0.866016
data-nih/abcd/abcd-site12	sub-NDARINVZW8G4W5A_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.544013	0.954892	0.844397
data-nih/abcd/abcd-site12	sub-NDARINVZW8G4W5A_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.384069	0.955231	0.862918
data-nih/abcd/abcd-site12	sub-NDARINVZZPKBDAC_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.654877	0.947501	0.780639
data-nih/abcd/abcd-site12	sub-NDARINVZZPKBDAC_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.615257	0.953358	0.817545
data-nih/abcd/abcd-site12	sub-NDARINVZZPKBDAC_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.348360	0.963644	0.875562
data-nih/abcd/abcd-site13	sub-NDARINV02WP3TP6_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.697099	0.932844	0.707095
data-nih/abcd/abcd-site13	sub-NDARINV02WP3TP6_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.570422	0.945331	0.788418
data-nih/abcd/abcd-site13	sub-NDARINV02WP3TP6_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.675748	0.899904	0.633106
data-nih/abcd/abcd-site13	sub-NDARINV03BDCNWM_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.781815	0.917332	0.652759
data-nih/abcd/abcd-site13	sub-NDARINV07924XF1_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.507722	0.959228	0.823627
data-nih/abcd/abcd-site13	sub-NDARINV07924XF1_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.846457	0.920348	0.665117
data-nih/abcd/abcd-site13	sub-NDARINV09AKV10T_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.792352	0.935022	0.681745
data-nih/abcd/abcd-site13	sub-NDARINV09AUXBBT_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.652280	0.948335	0.757325
data-nih/abcd/abcd-site13	sub-NDARINV09AUXBBT_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.643901	0.912439	0.643993
data-nih/abcd/abcd-site13	sub-NDARINV09C3ZNFZ_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.670684	0.954151	0.782486
data-nih/abcd/abcd-site13	sub-NDARINV09T2EBX4_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.877246	0.938141	0.680945
data-nih/abcd/abcd-site13	sub-NDARINV09T2EBX4_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.579694	0.952922	0.794728
data-nih/abcd/abcd-site13	sub-NDARINV0A4P0LWM_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.581848	0.955830	0.797186
data-nih/abcd/abcd-site13	sub-NDARINV0A4P0LWM_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.733200	0.921767	0.666866
data-nih/abcd/abcd-site13	sub-NDARINV0BL9EL2Y_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.664168	0.938348	0.710998
data-nih/abcd/abcd-site13	sub-NDARINV0BL9EL2Y_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.876950	0.908031	0.639804
data-nih/abcd/abcd-site13	sub-NDARINV0CFR33F0_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.745664	0.946595	0.758305
data-nih/abcd/abcd-site13	sub-NDARINV0CFR33F0_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.799206	0.912470	0.673390
data-nih/abcd/abcd-site13	sub-NDARINV0GZ334XA_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.708621	0.954302	0.769074
data-nih/abcd/abcd-site13	sub-NDARINV0GZ334XA_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.663359	0.926572	0.707892
data-nih/abcd/abcd-site13	sub-NDARINV0JAG7BGC_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.641343	0.946815	0.747081
data-nih/abcd/abcd-site13	sub-NDARINV0JRU5DWA_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.655875	0.947961	0.753581
data-nih/abcd/abcd-site13	sub-NDARINV0JRU5DWA_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.814143	0.951605	0.769662
data-nih/abcd/abcd-site13	sub-NDARINV0JRU5DWA_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.860924	0.895151	0.612342
data-nih/abcd/abcd-site13	sub-NDARINV0N4E3EM7_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.948755	0.937134	0.669569
data-nih/abcd/abcd-site13	sub-NDARINV0NXVE8CT_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.755495	0.932024	0.689442
data-nih/abcd/abcd-site13	sub-NDARINV0NXVE8CT_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.815089	0.863921	0.528634
data-nih/abcd/abcd-site13	sub-NDARINV0P2ZCYPM_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.234216	0.956063	0.883247
data-nih/abcd/abcd-site13	sub-NDARINV0P2ZCYPM_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.510351	0.952585	0.810949
data-nih/abcd/abcd-site13	sub-NDARINV0P2ZCYPM_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.384984	0.895747	0.689891
data-nih/abcd/abcd-site13	sub-NDARINV0T41MTFH_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.862638	0.927346	0.652533
data-nih/abcd/abcd-site13	sub-NDARINV0T41MTFH_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.746386	0.955955	0.796258
data-nih/abcd/abcd-site13	sub-NDARINV0T41MTFH_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.883592	0.921510	0.662628
data-nih/abcd/abcd-site13	sub-NDARINV0TJZ2RA3_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.624682	0.948277	0.742939
data-nih/abcd/abcd-site13	sub-NDARINV0TJZ2RA3_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.729256	0.914608	0.654630
data-nih/abcd/abcd-site13	sub-NDARINV0UA196B6_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.885768	0.943961	0.704714
data-nih/abcd/abcd-site13	sub-NDARINV0UEA3Z9E_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.861916	0.931316	0.696180
data-nih/abcd/abcd-site13	sub-NDARINV0UEA3Z9E_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.801267	0.881784	0.538966
data-nih/abcd/abcd-site13	sub-NDARINV0WAF57A4_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.688134	0.953522	0.765148
data-nih/abcd/abcd-site13	sub-NDARINV0WAF57A4_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.695302	0.903885	0.630817
data-nih/abcd/abcd-site13	sub-NDARINV0X4A2LKW_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.591920	0.897936	0.634526
data-nih/abcd/abcd-site13	sub-NDARINV0XDBADBW_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.242518	0.951008	0.865466
data-nih/abcd/abcd-site13	sub-NDARINV0XDBADBW_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.763202	0.912698	0.656209
data-nih/abcd/abcd-site13	sub-NDARINV0XU7Z6RH_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.691269	0.941809	0.729510
data-nih/abcd/abcd-site13	sub-NDARINV0XU7Z6RH_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.591039	0.939257	0.757780
data-nih/abcd/abcd-site13	sub-NDARINV0XU7Z6RH_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.571423	0.897843	0.657748
data-nih/abcd/abcd-site13	sub-NDARINV0YVKYMJX_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.697044	0.951922	0.773702
data-nih/abcd/abcd-site13	sub-NDARINV0YVKYMJX_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.578269	0.951018	0.791929
data-nih/abcd/abcd-site13	sub-NDARINV0YVKYMJX_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.865913	0.918806	0.664828
data-nih/abcd/abcd-site13	sub-NDARINV12F1NWCG_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.944258	0.943750	0.693895
data-nih/abcd/abcd-site13	sub-NDARINV138RG20T_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.869911	0.908256	0.628586
data-nih/abcd/abcd-site13	sub-NDARINV15VX8FJL_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.773881	0.949665	0.750276
data-nih/abcd/abcd-site13	sub-NDARINV15VX8FJL_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.737250	0.955829	0.788010
data-nih/abcd/abcd-site13	sub-NDARINV15VX8FJL_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.676864	0.885107	0.597305
data-nih/abcd/abcd-site13	sub-NDARINV19YE2JCZ_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.723188	0.940106	0.708275
data-nih/abcd/abcd-site13	sub-NDARINV19YE2JCZ_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.641825	0.951078	0.780031
data-nih/abcd/abcd-site13	sub-NDARINV19YE2JCZ_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.715413	0.890762	0.568653
data-nih/abcd/abcd-site13	sub-NDARINV1AURDG78_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.931353	0.898948	0.605484
data-nih/abcd/abcd-site13	sub-NDARINV1CMWHGWK_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.918654	0.943041	0.698176
data-nih/abcd/abcd-site13	sub-NDARINV1CMWHGWK_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.802681	0.953582	0.772270
data-nih/abcd/abcd-site13	sub-NDARINV1D8KBZHP_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.591012	0.948002	0.754929
data-nih/abcd/abcd-site13	sub-NDARINV1D8KBZHP_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.630005	0.871548	0.508719
data-nih/abcd/abcd-site13	sub-NDARINV1ELP5894_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.547788	0.951836	0.787416
data-nih/abcd/abcd-site13	sub-NDARINV1ELP5894_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.533793	0.949044	0.788054
data-nih/abcd/abcd-site13	sub-NDARINV1FGX3DL8_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.908830	0.908867	0.626106
data-nih/abcd/abcd-site13	sub-NDARINV1JW5HLBW_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.781304	0.941887	0.692855
data-nih/abcd/abcd-site13	sub-NDARINV1JW5HLBW_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.617404	0.953110	0.788207
data-nih/abcd/abcd-site13	sub-NDARINV1KZKJNFD_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.663091	0.938865	0.691537
data-nih/abcd/abcd-site13	sub-NDARINV1KZKJNFD_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.471498	0.952862	0.803402
data-nih/abcd/abcd-site13	sub-NDARINV1KZKJNFD_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.714067	0.916313	0.649828
data-nih/abcd/abcd-site13	sub-NDARINV1LW4GJ4L_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.713468	0.940214	0.708029
data-nih/abcd/abcd-site13	sub-NDARINV1LW4GJ4L_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.548631	0.909985	0.680655
data-nih/abcd/abcd-site13	sub-NDARINV1ML5RVV4_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.781115	0.911167	0.591569
data-nih/abcd/abcd-site13	sub-NDARINV1PYEEE1R_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.696844	0.955058	0.773199
data-nih/abcd/abcd-site13	sub-NDARINV1PYEEE1R_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.796167	0.914065	0.640085
data-nih/abcd/abcd-site13	sub-NDARINV1R36G2UH_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.747493	0.930035	0.672193
data-nih/abcd/abcd-site13	sub-NDARINV1R36G2UH_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.623428	0.937614	0.725906
data-nih/abcd/abcd-site13	sub-NDARINV1R36G2UH_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.572212	0.859630	0.511631
data-nih/abcd/abcd-site13	sub-NDARINV1RE32C3R_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.859104	0.946957	0.736424
data-nih/abcd/abcd-site13	sub-NDARINV1RJ51V8K_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.996854	0.940362	0.716452
data-nih/abcd/abcd-site13	sub-NDARINV1RJ51V8K_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.604543	0.954219	0.803953
data-nih/abcd/abcd-site13	sub-NDARINV1RJ51V8K_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.697779	0.924801	0.690212
data-nih/abcd/abcd-site13	sub-NDARINV1T83ZJ8N_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.656387	0.904507	0.633020
data-nih/abcd/abcd-site13	sub-NDARINV1VKHC02B_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.628849	0.948690	0.764558
data-nih/abcd/abcd-site13	sub-NDARINV1VMJZV9V_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.817917	0.915006	0.648572
data-nih/abcd/abcd-site13	sub-NDARINV23E4LDJX_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.912471	0.948343	0.733904
data-nih/abcd/abcd-site13	sub-NDARINV23E4LDJX_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.759894	0.948595	0.757999
data-nih/abcd/abcd-site13	sub-NDARINV23E4LDJX_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.761241	0.900344	0.610214
data-nih/abcd/abcd-site13	sub-NDARINV26UB5CFA_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.622612	0.945728	0.765535
data-nih/abcd/abcd-site13	sub-NDARINV27NJ4UJ7_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.666449	0.950046	0.754076
data-nih/abcd/abcd-site13	sub-NDARINV27NJ4UJ7_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.639472	0.956299	0.801789
data-nih/abcd/abcd-site13	sub-NDARINV27NJ4UJ7_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.650033	0.907262	0.659088
data-nih/abcd/abcd-site13	sub-NDARINV29YF00DM_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.746982	0.941931	0.706141
data-nih/abcd/abcd-site13	sub-NDARINV2C7F1286_ses-baselineYear1Arm1_run-01_dwi	1.7 1.7 1.7 	7/96	3000.000000	1.801342	0.908757	0.643900
data-nih/abcd/abcd-site13	sub-NDARINV2CL5C6NJ_ses-2YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.918084	0.950123	0.732832
data-nih/abcd/abcd-site13	sub-NDARINV2CL5C6NJ_ses-4YearFollowUpYArm1_run-01_dwi	1.7 1.7 1.7 	8/96	3000.000000	1.832103	0.946458	0.735366
